,alexa_rank,default_port,domain_age_days,domain_tokens,file_extension,fragment,host,host_len,ips,malicious_url,mxhosts,num_domain_tokens,num_path_tokens,path,path_len,path_tokens,port,query,registered_domain,scheme,tld,url,url_len,alexa_result,age_result,host_len_res,file_ext_result,tld_result,ip_result,geo_result,domain_result,total
1061,27,80,5785,"['linyi', 'auto', 'sohu', 'com']",,,linyi.auto.sohu.com,19,"[{'geo': 'US', 'ip': '66.102.246.139', 'type': 'A'}]",0,"[{'mxhost': 'sohumx2.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.181.4', 'type': 'A'}]}, {'mxhost': 'sohumx.h.a.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.130.247', 'type': 'A'}]}, {'mxhost': 'sohumx1.sohu.com', 'ips': [{'geo': 'CN', 'ip': '220.181.90.36', 'type': 'A'}]}]",4,1,/,1,[''],80,,sohu.com,http,com,http://linyi.auto.sohu.com/,27,0,0,0,0,0,0,0,0,0
1062,3204,80,7458,"['now', 'com']",css,,now.com,7,"[{'geo': 'HK', 'ip': '219.76.111.11', 'type': 'A'}]",0,"[{'mxhost': 'imsmx2.netvigator.com', 'ips': [{'geo': 'HK', 'ip': '218.102.23.147', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.148', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.62.196', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.62.198', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.62.200', 'type': 'A'}, {'geo': 'HK', 'ip': '203.198.23.231', 'type': 'A'}, {'geo': 'HK', 'ip': '203.198.23.237', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.43', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.45', 'type': 'A'}]}, {'mxhost': 'imsmx1.netvigator.com', 'ips': [{'geo': 'HK', 'ip': '218.102.62.200', 'type': 'A'}, {'geo': 'HK', 'ip': '203.198.23.231', 'type': 'A'}, {'geo': 'HK', 'ip': '203.198.23.237', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.43', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.45', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.147', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.23.148', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.62.196', 'type': 'A'}, {'geo': 'HK', 'ip': '218.102.62.198', 'type': 'A'}]}]",2,3,/common/css/now.css,19,"['common', 'css', 'now.css']",80,,now.com,http,com,http://now.com/common/css/now.css,33,0,0,0,0,0,0,0,0,0
1063,159,80,3431,"['images', 'forbes', 'com']",js,,images.forbes.com,17,"[{'geo': 'US', 'ip': '184.84.183.187', 'type': 'A'}, {'geo': 'US', 'ip': '184.84.183.193', 'type': 'A'}]",0,"[{'mxhost': 'us-smtp-inbound-2.mimecast.com', 'ips': [{'geo': 'US', 'ip': '205.139.110.221', 'type': 'A'}, {'geo': 'US', 'ip': '207.211.30.221', 'type': 'A'}]}, {'mxhost': 'us-smtp-inbound-1.mimecast.com', 'ips': [{'geo': 'US', 'ip': '205.139.110.221', 'type': 'A'}, {'geo': 'US', 'ip': '207.211.30.221', 'type': 'A'}]}]",3,2,/scripts/js_options.js,22,"['scripts', 'js_options.js']",80,,forbes.com,http,com,http://images.forbes.com/scripts/js_options.js,46,0,0,0,0,0,0,0,0,0
1064,19,80,1010,"['topic', 'auctions', 'yahoo', 'co', 'jp']",,,topic.auctions.yahoo.co.jp,26,"[{'geo': 'JP', 'ip': '183.79.231.226', 'type': 'A'}]",0,"[{'mxhost': 'mx1.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.224', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.29.234', 'type': 'A'}]}, {'mxhost': 'mx2.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.248', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.238', 'type': 'A'}]}, {'mxhost': 'mx3.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.240', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.237', 'type': 'A'}]}, {'mxhost': 'mx5.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.57.236', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.29.238', 'type': 'A'}]}]",5,3,/promo/bid-point/,17,"['promo', 'bid-point', '']",80,,yahoo.co.jp,http,jp,http://topic.auctions.yahoo.co.jp/promo/bid-point/,50,0,0,0,0,0,0,0,0,0
1065,50262,80,4624,"['www', 'ringhk', 'com']",php,,www.ringhk.com,14,"[{'geo': 'HK', 'ip': '202.67.231.123', 'type': 'A'}]",0,"[{'mxhost': 'mail.ringhk.com', 'ips': [{'geo': 'HK', 'ip': '202.67.231.123', 'type': 'A'}]}]",3,1,/news2.php,10,['news2.php'],80,id=8531,ringhk.com,http,com,http://www.ringhk.com/news2.php?id=8531,39,0,0,0,0,0,0,0,0,0
1066,416,80,948,"['ocsnext', 'ebay', 'com', 'au']",,,ocsnext.ebay.com.au,19,"[{'geo': 'US', 'ip': '66.135.223.16', 'type': 'A'}, {'geo': 'US', 'ip': '66.211.161.220', 'type': 'A'}]",1,"[{'mxhost': 'lore.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.175.103', 'type': 'A'}]}, {'mxhost': 'data.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.172.68', 'type': 'A'}]}, {'mxhost': 'gort.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.167.215', 'type': 'A'}]}]",4,2,/ocs/home,9,"['ocs', 'home']",80,,ebay.com.au,http,au,http://ocsnext.ebay.com.au/ocs/home,35,0,0,0,0,1,0,0,0,1
1067,0,80,36,"['ecupdates', 'com']",php,,ecupdates.com,13,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'crm.ecupdates.com', 'ips': [{'geo': 'US', 'ip': '69.163.46.149', 'type': 'A'}]}]",2,2,/rchilliB2B/ancient.php,23,"['rchilliB2B', 'ancient.php']",80,,ecupdates.com,http,com,http://ecupdates.com/rchilliB2B/ancient.php,43,0,1,0,0,0,0,0,0,1
1068,44555,80,66,"['facabooks', 'pixub', 'com']",,,facabooks.pixub.com,19,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mx1.1freehosting.com', 'ips': [{'geo': 'US', 'ip': '31.170.163.242', 'type': 'A'}]}]",3,1,/,1,[''],80,,pixub.com,http,com,http://facabooks.pixub.com/,27,0,1,0,0,0,0,0,0,1
1069,55,80,785,"['situationroom', 'blogs', 'cnn', 'com']",,,situationroom.blogs.cnn.com,27,"[{'geo': 'US', 'ip': '66.155.9.244', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.83.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.82.250', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.123', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.117', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.11.244', 'type': 'A'}]",0,"[{'mxhost': 'nycmail2.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.10', 'type': 'A'}]}, {'mxhost': 'atlmail3.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.168.181', 'type': 'A'}]}, {'mxhost': 'atlmail5.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.165.14', 'type': 'A'}]}, {'mxhost': 'lonmail1.turner.com', 'ips': [{'geo': 'GB', 'ip': '157.166.216.142', 'type': 'A'}]}, {'mxhost': 'nycmail1.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.8', 'type': 'A'}]}]",4,1,/,1,[''],80,hpt=hp_tvvideo,cnn.com,http,com,http://situationroom.blogs.cnn.com/?hpt=hp_tvvideo,50,0,0,0,0,0,0,0,0,0
1070,1639,443,1077,"['farm1', 'staticflickr', 'com']",,,farm1.staticflickr.com,22,"[{'geo': 'US', 'ip': '206.190.34.126', 'type': 'A'}]",0,"[{'mxhost': '', 'ips': None}]",3,1,/,1,[''],443,,staticflickr.com,https,com,https://farm1.staticflickr.com/,31,0,0,0,0,0,0,0,0,0
1071,22,80,2102,"['ocsnext', 'ebay', 'com']",,,ocsnext.ebay.com,16,"[{'geo': 'US', 'ip': '66.135.223.16', 'type': 'A'}, {'geo': 'US', 'ip': '66.211.161.220', 'type': 'A'}]",0,"[{'mxhost': 'gort.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.167.215', 'type': 'A'}]}, {'mxhost': 'lore.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.175.103', 'type': 'A'}]}, {'mxhost': 'data.ebay.com', 'ips': [{'geo': 'US', 'ip': '216.113.172.68', 'type': 'A'}]}]",3,2,/ocs/home,9,"['ocs', 'home']",80,,ebay.com,http,com,http://ocsnext.ebay.com/ocs/home,32,0,0,0,0,0,0,0,0,0
1072,27,80,5785,"['taiyuan', 'auto', 'sohu', 'com']",,,taiyuan.auto.sohu.com,21,"[{'geo': 'US', 'ip': '66.102.246.139', 'type': 'A'}]",0,"[{'mxhost': 'sohumx2.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.181.4', 'type': 'A'}]}, {'mxhost': 'sohumx.h.a.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.130.247', 'type': 'A'}]}, {'mxhost': 'sohumx1.sohu.com', 'ips': [{'geo': 'CN', 'ip': '220.181.90.36', 'type': 'A'}]}]",4,1,/,1,[''],80,,sohu.com,http,com,http://taiyuan.auto.sohu.com/,29,0,0,0,0,0,0,0,0,0
1073,0,80,53,"['americanas', 'uat', 'bbhosted', 'com']",,,americanas.uat.bbhosted.com,27,"[{'geo': 'BR', 'ip': '54.232.245.48', 'type': 'A'}]",1,NA,4,1,/,1,[''],80,,bbhosted.com,http,com,http://americanas.uat.bbhosted.com/,35,0,1,0,0,0,0,0,0,1
1074,5747,80,3379,"['admin', 'brightcove', 'com']",js,,admin.brightcove.com,20,"[{'geo': 'US', 'ip': '216.243.20.11', 'type': 'A'}, {'geo': 'US', 'ip': '216.243.20.9', 'type': 'A'}]",0,"[{'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}]",3,2,/js/BrightcoveExperiences.js,28,"['js', 'BrightcoveExperiences.js']",80,,brightcove.com,http,com,http://admin.brightcove.com/js/BrightcoveExperiences.js,55,0,0,0,0,0,0,0,0,0
1075,0,80,784,"['googlepolicyeurope', 'blogspot', 'be']",html,,googlepolicyeurope.blogspot.be,30,"[{'geo': 'US', 'ip': '173.194.33.138', 'type': 'A'}, {'geo': 'US', 'ip': '173.194.33.140', 'type': 'A'}, {'geo': 'US', 'ip': '173.194.33.139', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400a:804:0:0:0:100b', 'type': 'AAAA'}]",1,NA,3,3,/2014/01/more-swedish-wind-power-for-our-finnish.html,53,"['2014', '01', 'more-swedish-wind-power-for-our-finnish.html']",80,,googlepolicyeurope.blogspot.be,http,be,http://googlepolicyeurope.blogspot.be/2014/01/more-swedish-wind-power-for-our-finnish.html,90,0,0,0,0,1,0,0,0,1
1076,0,80,17,"['procuradorpardopaz', 'com']",php,,procuradorpardopaz.com,22,"[{'geo': 'ES', 'ip': '83.165.201.200', 'type': 'A'}]",1,"[{'mxhost': 'procuradorpardopaz.com', 'ips': [{'geo': 'ES', 'ip': '83.165.201.200', 'type': 'A'}]}]",2,2,/images/auth.php,16,"['images', 'auth.php']",80,,procuradorpardopaz.com,http,com,http://procuradorpardopaz.com/images/auth.php,45,0,1,0,0,0,0,0,0,1
1077,0,80,209,"['twixar', 'me']",,,twixar.me,9,"[{'geo': 'BR', 'ip': '186.202.126.125', 'type': 'A'}]",1,"[{'mxhost': 'mx.a.correio.biz', 'ips': [{'geo': 'BR', 'ip': '186.202.4.42', 'type': 'A'}]}, {'mxhost': 'mx.b.correio.biz', 'ips': [{'geo': 'BR', 'ip': '187.45.217.20', 'type': 'A'}]}, {'mxhost': 'mx.jk.correio.biz', 'ips': [{'geo': 'BR', 'ip': '200.234.204.130', 'type': 'A'}]}]",2,1,/0H1,4,['0H1'],80,,twixar.me,http,me,http://twixar.me/0H1,20,0,1,0,0,0,0,0,0,1
1078,1,443,4235,"['history', 'google', 'com']",,,history.google.com,18,"[{'geo': 'US', 'ip': '74.125.28.102', 'type': 'A'}, {'geo': 'US', 'ip': '74.125.28.101', 'type': 'A'}, {'geo': 'US', 'ip': '74.125.28.100', 'type': 'A'}, {'geo': 'US', 'ip': '74.125.28.139', 'type': 'A'}, {'geo': 'US', 'ip': '74.125.28.138', 'type': 'A'}, {'geo': 'US', 'ip': '74.125.28.113', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c04:0:0:0:8a', 'type': 'AAAA'}]",0,"[{'mxhost': 'alt4.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c01:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.129.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'alt3.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1b', 'type': 'AAAA'}]}]",3,2,/history/optout,15,"['history', 'optout']",443,hl=it,google.com,https,com,https://history.google.com/history/optout?hl=it,47,0,0,0,0,0,0,0,0,0
1079,18,80,727,"['bensbitterblog', 'wordpress', 'com']",,,bensbitterblog.wordpress.com,28,"[{'geo': 'US', 'ip': '66.155.11.238', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.9.238', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.81.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.80.250', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.254.123', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.254.120', 'type': 'A'}]",0,"[{'mxhost': 'mail.automattic.com', 'ips': [{'geo': 'US', 'ip': '192.0.64.46', 'type': 'A'}]}]",3,5,/2013/04/09/40-reasons-to-be-bitter/,36,"['2013', '04', '09', '40-reasons-to-be-bitter', '']",80,,wordpress.com,http,com,http://bensbitterblog.wordpress.com/2013/04/09/40-reasons-to-be-bitter/,71,0,0,0,0,0,0,0,0,0
1080,16638,80,1631,"['log', 'mmstat', 'com']",56,,log.mmstat.com,14,"[{'geo': 'CN', 'ip': '42.156.186.1', 'type': 'A'}]",0,NA,3,1,/tbcart.1.56,12,['tbcart.1.56'],80,,mmstat.com,http,com,http://log.mmstat.com/tbcart.1.56,33,0,0,0,0,0,0,0,0,0
1081,0,80,34,"['hazman', 'co', 'il']",,,hazman.co.il,12,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'hazman.co.il', 'ips': [{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]}]",3,5,/wp-includes/pomo/L0GIN/6d4393cca7dfef861f66b52a297ec5d5/,57,"['wp-includes', 'pomo', 'L0GIN', '6d4393cca7dfef861f66b52a297ec5d5', '']",80,,hazman.co.il,http,il,http://hazman.co.il/wp-includes/pomo/L0GIN/6d4393cca7dfef861f66b52a297ec5d5/,76,0,1,0,0,1,0,0,0,2
1082,0,80,1765,"['api', 'bh111', 'com']",js,,api.bh111.com,13,"[{'geo': 'CN', 'ip': '125.64.93.214', 'type': 'A'}]",0,NA,3,3,/data/js/jquery-1.4.1.min.js,28,"['data', 'js', 'jquery-1.4.1.min.js']",80,,bh111.com,http,com,http://api.bh111.com/data/js/jquery-1.4.1.min.js,48,0,0,0,0,0,0,0,0,0
1083,19,80,982,"['realestate', 'yahoo', 'co', 'jp']",,,realestate.yahoo.co.jp,22,"[{'geo': 'JP', 'ip': '114.111.115.226', 'type': 'A'}, {'geo': 'JP', 'ip': '114.111.115.227', 'type': 'A'}]",0,"[{'mxhost': 'mx5.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.238', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.236', 'type': 'A'}]}, {'mxhost': 'mx1.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.224', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.29.234', 'type': 'A'}]}, {'mxhost': 'mx2.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '114.111.99.248', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.238', 'type': 'A'}]}, {'mxhost': 'mx3.mail.yahoo.co.jp', 'ips': [{'geo': 'JP', 'ip': '183.79.29.240', 'type': 'A'}, {'geo': 'JP', 'ip': '183.79.57.237', 'type': 'A'}]}]",4,1,/,1,[''],80,,yahoo.co.jp,http,jp,http://realestate.yahoo.co.jp/,30,0,0,0,0,0,0,0,0,0
1084,0,80,42,"['spvhosting', 'pt']",,,spvhosting.pt,13,"[{'geo': 'DE', 'ip': '79.143.190.199', 'type': 'A'}]",1,"[{'mxhost': 'mail.spvhosting.pt', 'ips': [{'geo': 'DE', 'ip': '79.143.190.199', 'type': 'A'}]}]",2,4,/images/banners/1111/,21,"['images', 'banners', '1111', '']",80,,spvhosting.pt,http,pt,http://spvhosting.pt/images/banners/1111/,41,0,1,0,0,1,0,0,0,2
1085,0,80,74,"['www', 'inventis', 'co', 'id']",,,www.inventis.co.id,18,"[{'geo': 'US', 'ip': '98.130.75.141', 'type': 'A'}]",1,"[{'mxhost': 'mail403.ixwebhosting.com', 'ips': [{'geo': 'US', 'ip': '76.162.254.117', 'type': 'A'}, {'geo': 'US', 'ip': '76.162.254.118', 'type': 'A'}, {'geo': 'US', 'ip': '76.162.254.109', 'type': 'A'}, {'geo': 'US', 'ip': '76.162.254.110', 'type': 'A'}, {'geo': 'US', 'ip': '76.162.254.111', 'type': 'A'}]}]",4,4,//plugins/Nabsecure/,20,"['', 'plugins', 'Nabsecure', '']",80,,inventis.co.id,http,id,http://www.inventis.co.id//plugins/Nabsecure/,45,0,1,0,0,1,0,0,0,2
1086,0,80,11,"['gurumurshid', 'net']",,,gurumurshid.net,15,"[{'geo': 'US', 'ip': '209.140.18.236', 'type': 'A'}]",1,"[{'mxhost': 'gurumurshid.net', 'ips': [{'geo': 'US', 'ip': '209.140.18.236', 'type': 'A'}]}]",2,2,/crache/,8,"['crache', '']",80,,gurumurshid.net,http,net,http://gurumurshid.net/crache/,30,0,1,0,0,0,0,0,0,1
1087,31,80,502,"['i', 'instagram', 'com']",,,i.instagram.com,15,"[{'geo': 'US', 'ip': '54.84.177.241', 'type': 'A'}, {'geo': 'US', 'ip': '54.84.172.209', 'type': 'A'}, {'geo': 'US', 'ip': '107.23.159.223', 'type': 'A'}, {'geo': 'US', 'ip': '107.23.99.158', 'type': 'A'}, {'geo': 'US', 'ip': '107.21.12.219', 'type': 'A'}, {'geo': 'US', 'ip': '54.236.111.32', 'type': 'A'}, {'geo': 'US', 'ip': '54.84.250.3', 'type': 'A'}, {'geo': 'US', 'ip': '54.84.187.97', 'type': 'A'}]",0,"[{'mxhost': 'mxb-00082601.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '67.231.153.30', 'type': 'A'}]}, {'mxhost': 'mxa-00082601.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '67.231.145.42', 'type': 'A'}]}]",3,1,/,1,[''],80,,instagram.com,http,com,http://i.instagram.com/,23,0,0,0,0,0,0,0,0,0
1088,0,80,13,"['alhazebalwatani', 'com']",,,alhazebalwatani.com,19,"[{'geo': 'CA', 'ip': '207.210.220.30', 'type': 'A'}]",1,"[{'mxhost': 'alhazebalwatani.com', 'ips': [{'geo': 'CA', 'ip': '207.210.220.30', 'type': 'A'}]}]",2,3,/img/gdocs/,11,"['img', 'gdocs', '']",80,,alhazebalwatani.com,http,com,http://alhazebalwatani.com/img/gdocs/,37,0,1,0,0,0,0,0,0,1
1089,0,80,28,"['battle', 'net', 'blizzardentertainmentfreeactivitiess', 'com']",html,,battle.net.blizzardentertainmentfreeactivitiess.com,51,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,NA,4,1,/login.html,11,['login.html'],80,,blizzardentertainmentfreeactivitiess.com,http,com,http://battle.net.blizzardentertainmentfreeactivitiess.com/login.html,69,0,1,0,0,0,0,0,0,1
1090,4375,80,5714,"['twsina', 'allyes', 'com']",,,twsina.allyes.com,17,"[{'geo': 'TW', 'ip': '210.17.38.37', 'type': 'A'}]",0,"[{'mxhost': 'owa.allyes.com', 'ips': [{'geo': 'CN', 'ip': '116.246.18.251', 'type': 'A'}]}]",3,2,/main/adfshow,13,"['main', 'adfshow']",80,user=twsina%7C2005_news%7C210x90&db=twsina&border=0&local=yes,allyes.com,http,com,http://twsina.allyes.com/main/adfshow?user=twsina%7C2005_news%7C210x90&db=twsina&border=0&local=yes,99,0,0,0,0,0,0,0,0,0
1091,397,80,6945,"['search', 'url', 'com']",,,search.url.com,14,"[{'geo': 'US', 'ip': '23.23.169.182', 'type': 'A'}]",0,"[{'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx2.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx3.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}]",3,1,/,1,[''],80,,url.com,http,com,http://search.url.com/,22,0,0,0,0,0,0,0,0,0
1092,0,80,30,"['muabandatnen', 'com', 'vn']",,,muabandatnen.com.vn,19,"[{'geo': 'VN', 'ip': '123.30.181.35', 'type': 'A'}]",1,NA,3,5,/includes/googledocss/googledocss/sss/,38,"['includes', 'googledocss', 'googledocss', 'sss', '']",80,,muabandatnen.com.vn,http,vn,http://muabandatnen.com.vn/includes/googledocss/googledocss/sss/,64,0,1,0,0,1,0,0,0,2
1093,615309,80,79,"['ms', 'ayahuascaretreat', 'net']",,,ms.ayahuascaretreat.net,23,"[{'geo': 'FR', 'ip': '178.33.152.221', 'type': 'A'}]",1,"[{'mxhost': 'mailstore1.secureserver.net', 'ips': [{'geo': 'US', 'ip': '216.69.186.201', 'type': 'A'}]}, {'mxhost': 'smtp.secureserver.net', 'ips': [{'geo': 'US', 'ip': '72.167.238.29', 'type': 'A'}]}]",3,1,/,1,[''],80,,ayahuascaretreat.net,http,net,http://ms.ayahuascaretreat.net/,31,1,1,0,0,0,0,0,0,2
1094,55,80,947,"['outfront', 'blogs', 'cnn', 'com']",,,outfront.blogs.cnn.com,22,"[{'geo': 'US', 'ip': '66.155.11.244', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.9.244', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.83.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.82.250', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.123', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.255.117', 'type': 'A'}]",0,"[{'mxhost': 'atlmail5.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.165.14', 'type': 'A'}]}, {'mxhost': 'lonmail1.turner.com', 'ips': [{'geo': 'GB', 'ip': '157.166.216.142', 'type': 'A'}]}, {'mxhost': 'nycmail1.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.8', 'type': 'A'}]}, {'mxhost': 'nycmail2.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.157.10', 'type': 'A'}]}, {'mxhost': 'atlmail3.turner.com', 'ips': [{'geo': 'US', 'ip': '157.166.168.181', 'type': 'A'}]}]",4,1,/,1,[''],80,hpt=hp_tvvideo,cnn.com,http,com,http://outfront.blogs.cnn.com/?hpt=hp_tvvideo,45,0,0,0,0,0,0,0,0,0
1095,0,80,1044,"['jqueryjs', 'googlecode', 'com']",js,,jqueryjs.googlecode.com,23,"[{'geo': 'US', 'ip': '74.125.28.82', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c01:0:0:0:52', 'type': 'AAAA'}]",0,NA,3,2,/files/jquery-1.3.2.js,22,"['files', 'jquery-1.3.2.js']",80,,jqueryjs.googlecode.com,http,com,http://jqueryjs.googlecode.com/files/jquery-1.3.2.js,52,0,0,0,0,0,0,0,0,0
